realtime_us,packet,lx,ly,rx,ry,lt,rt,buttons
1783142866195063,4670,8835,-26570,21907,-12044,0,0,0
1783142866196130,4672,8835,-26570,22620,-10645,0,0,0
1783142866197182,4674,10044,-26137,22620,-10645,0,0,0
1783142866198247,4676,10044,-26137,23244,-9204,0,0,0
1783142866199352,4679,11231,-25649,23776,-9204,0,0,0
1783142866200372,4680,11231,-25649,23776,-7726,0,0,0
1783142866201439,4682,12396,-25107,23776,-7726,0,0,0
1783142866202539,4687,13534,-24512,24557,-6218,0,0,0
1783142866203604,4688,13534,-24512,24557,-4685,0,0,0
1783142866204690,4691,14643,-23866,24802,-4685,0,0,0
1783142866205754,4692,14643,-23866,24802,-3134,0,0,0
1783142866206820,4694,15722,-23170,24802,-3134,0,0,0
1783142866207887,4696,15722,-23170,24950,-1570,0,0,0
1783142866208989,4699,16768,-22424,25000,-1570,0,0,0
1783142866210053,4700,16768,-22424,25000,-1,0,0,0
1783142866211118,4703,17778,-21632,24950,-1,0,0,0
1783142866212182,4704,17778,-21632,24950,1568,0,0,0
1783142866213264,4706,18751,-20794,24950,1568,0,0,0
1783142866214330,4708,18751,-20794,24802,3132,0,0,0
1783142866215379,4710,19685,-19913,24802,3132,0,0,0
1783142866216443,4712,19685,-19913,24557,4683,0,0,0
1783142866217513,4714,20577,-18989,24557,4683,0,0,0
1783142866218604,4719,21426,-18026,23776,6216,0,0,0
1783142866219669,4720,21426,-18026,23776,7724,0,0,0
1783142866220782,4723,22230,-17025,23244,7724,0,0,0
1783142866221846,4724,22230,-17025,23244,9202,0,0,0
1783142866222914,4727,22987,-15988,22620,9202,0,0,0
1783142866223978,4728,22987,-15988,22620,10643,0,0,0
1783142866224996,4731,23696,-14917,21907,10643,0,0,0
1783142866226063,4732,23696,-14917,21907,12042,0,0,0
1783142866227133,4734,24355,-13815,21907,12042,0,0,0
1783142866228199,4736,24355,-13815,21108,13394,0,0,0
1783142866229306,4739,24962,-12684,20225,13394,0,0,0
1783142866230372,4740,24962,-12684,20225,14693,0,0,0
1783142866231460,4743,25517,-11526,19262,14693,0,0,0
1783142866232525,4744,25517,-11526,19262,15934,0,0,0
1783142866233592,4747,26019,-10344,18224,15934,0,0,0
1783142866234659,4751,26466,-9140,17113,17112,0,0,0
